txn_id,date,product,region,channel,units,unit_price,revenue,discount_pct,tax
TXN1003845,2025-06-10,Thingamajig,Africa,online,905,782.37,637240.36,10,114703.26
TXN1003846,2025-07-11,Gizmo-3000,North-America,retail,611,558.42,341194.62,0,61415.03
TXN1003847,2025-08-12,Contraption-A,South-America,wholesale,80,514.64,41171.2,0,7410.82
TXN1003848,2025-09-13,Device-Z,Europe,partner,792,72.69,57570.48,0,10362.69
TXN1003849,2025-10-14,Module-7,Asia-Pacific,direct,808,275.3,177953.92,20,32031.71
TXN1003850,2025-11-15,Widget-Alpha,Middle-East,online,651,571.94,372332.94,0,67019.93
TXN1003851,2025-12-16,Widget-Beta,Africa,retail,914,172.31,149616.77,5,26931.02
TXN1003852,2025-01-17,Gadget-X1,North-America,wholesale,493,760.58,374965.94,0,67493.87
TXN1003853,2025-02-18,Gadget-X2,South-America,partner,21,559.6,8813.7,25,1586.47
TXN1003854,2025-03-19,Doohickey-Pro,Europe,direct,797,175.73,119048.29,15,21428.69
TXN1003855,2025-04-20,Thingamajig,Asia-Pacific,online,668,366.52,244835.36,0,44070.36
TXN1003856,2025-05-21,Gizmo-3000,Middle-East,retail,703,647.53,386931.55,15,69647.68
TXN1003857,2025-06-22,Contraption-A,Africa,wholesale,149,526.79,78491.71,0,14128.51
TXN1003858,2025-07-23,Device-Z,North-America,partner,82,407.05,30040.29,10,5407.25
TXN1003859,2025-08-24,Module-7,South-America,direct,151,93.92,12054.63,15,2169.83
TXN1003860,2025-09-25,Widget-Alpha,Europe,online,395,594.38,199563.08,15,35921.35
TXN1003861,2025-10-26,Widget-Beta,Asia-Pacific,retail,113,317.0,34029.95,5,6125.39
TXN1003862,2025-11-27,Gadget-X1,Middle-East,wholesale,396,893.83,300863.18,15,54155.37
TXN1003863,2025-12-28,Gadget-X2,Africa,partner,453,86.78,35380.21,10,6368.44
TXN1003864,2025-01-01,Doohickey-Pro,North-America,direct,376,445.86,125732.52,25,22631.85
TXN1003865,2025-02-02,Thingamajig,South-America,online,154,126.81,16599.43,15,2987.9
TXN1003866,2025-03-03,Gizmo-3000,Europe,retail,791,195.1,154324.1,0,27778.34
TXN1003867,2025-04-04,Contraption-A,Asia-Pacific,wholesale,360,57.66,17643.96,15,3175.91
TXN1003868,2025-05-05,Device-Z,Middle-East,partner,409,286.41,93713.35,20,16868.4
TXN1003869,2025-06-06,Module-7,Africa,direct,135,591.83,59922.79,25,10786.1
TXN1003870,2025-07-07,Widget-Alpha,North-America,online,513,921.66,425530.42,10,76595.48
TXN1003871,2025-08-08,Widget-Beta,South-America,retail,909,612.64,473356.3,15,85204.13
TXN1003872,2025-09-09,Gadget-X1,Europe,wholesale,739,160.86,118875.54,0,21397.6
TXN1003873,2025-10-10,Gadget-X2,Asia-Pacific,partner,308,566.13,174368.04,0,31386.25
TXN1003874,2025-11-11,Doohickey-Pro,Middle-East,direct,168,111.97,15989.32,15,2878.08
TXN1003875,2025-12-12,Thingamajig,Africa,online,903,933.53,842977.59,0,151735.97
TXN1003876,2025-01-13,Gizmo-3000,North-America,retail,56,321.82,18021.92,0,3243.95
TXN1003877,2025-02-14,Contraption-A,South-America,wholesale,395,34.83,10318.39,25,1857.31
TXN1003878,2025-03-15,Device-Z,Europe,partner,947,511.58,363349.7,25,65402.95
TXN1003879,2025-04-16,Module-7,Asia-Pacific,direct,18,422.64,6086.02,20,1095.48
TXN1003880,2025-05-17,Widget-Alpha,Middle-East,online,442,35.43,15660.06,0,2818.81
TXN1003881,2025-06-18,Widget-Beta,Africa,retail,922,553.49,510317.78,0,91857.2
TXN1003882,2025-07-19,Gadget-X1,North-America,wholesale,459,324.73,126693.41,15,22804.81
TXN1003883,2025-08-20,Gadget-X2,South-America,partner,607,553.78,252108.34,25,45379.5
TXN1003884,2025-09-21,Doohickey-Pro,Europe,direct,947,653.65,464254.91,25,83565.88
TXN1003885,2025-10-22,Thingamajig,Asia-Pacific,online,772,641.5,445714.2,10,80228.56
TXN1003886,2025-11-23,Gizmo-3000,Middle-East,retail,681,421.45,243956.33,15,43912.14
TXN1003887,2025-12-24,Contraption-A,Africa,wholesale,915,907.15,747038.03,10,134466.85
TXN1003888,2025-01-25,Device-Z,North-America,partner,148,171.56,20312.7,20,3656.29
TXN1003889,2025-02-26,Module-7,South-America,direct,289,758.1,197181.81,10,35492.73
TXN1003890,2025-03-27,Widget-Alpha,Europe,online,378,219.38,74633.08,10,13433.95
TXN1003891,2025-04-28,Widget-Beta,Asia-Pacific,retail,853,310.8,198834.3,25,35790.17
TXN1003892,2025-05-01,Gadget-X1,Middle-East,wholesale,811,109.91,89137.01,0,16044.66
TXN1003893,2025-06-02,Gadget-X2,Africa,partner,372,410.27,137358.4,10,24724.51
TXN1003894,2025-07-03,Doohickey-Pro,North-America,direct,739,832.9,615513.1,0,110792.36
TXN1003895,2025-08-04,Thingamajig,South-America,online,153,362.1,41550.98,25,7479.18
TXN1003896,2025-09-05,Gizmo-3000,Europe,retail,871,170.36,133545.2,10,24038.14
TXN1003897,2025-10-06,Contraption-A,Asia-Pacific,wholesale,571,29.56,16034.82,5,2886.27
TXN1003898,2025-11-07,Device-Z,Middle-East,partner,116,232.09,25576.32,5,4603.74
TXN1003899,2025-12-08,Module-7,Africa,direct,898,811.56,619463.75,15,111503.47
TXN1003900,2025-01-09,Widget-Alpha,North-America,online,974,65.46,63758.04,0,11476.45
TXN1003901,2025-02-10,Widget-Beta,South-America,retail,147,493.9,54452.48,25,9801.45
TXN1003902,2025-03-11,Gadget-X1,Europe,wholesale,180,279.1,45214.2,10,8138.56
TXN1003903,2025-04-12,Gadget-X2,Asia-Pacific,partner,540,55.84,25630.56,15,4613.5
TXN1003904,2025-05-13,Doohickey-Pro,Middle-East,direct,205,857.99,149504.76,15,26910.86
TXN1003905,2025-06-14,Thingamajig,Africa,online,40,297.12,10102.08,15,1818.37
TXN1003906,2025-07-15,Gizmo-3000,North-America,retail,700,604.29,359552.55,15,64719.46
TXN1003907,2025-08-16,Contraption-A,South-America,wholesale,706,391.22,248581.19,10,44744.61
TXN1003908,2025-09-17,Device-Z,Europe,partner,227,798.42,135931.01,25,24467.58
TXN1003909,2025-10-18,Module-7,Asia-Pacific,direct,781,796.31,559726.3,10,100750.73
TXN1003910,2025-11-19,Widget-Alpha,Middle-East,online,126,430.88,48861.79,10,8795.12
TXN1003911,2025-12-20,Widget-Beta,Africa,retail,966,72.13,52258.18,25,9406.47
TXN1003912,2025-01-21,Gadget-X1,North-America,wholesale,289,117.16,33859.24,0,6094.66
TXN1003913,2025-02-22,Gadget-X2,South-America,partner,634,320.05,182620.53,10,32871.7
TXN1003914,2025-03-23,Doohickey-Pro,Europe,direct,854,538.98,368231.14,20,66281.61
TXN1003915,2025-04-24,Thingamajig,Asia-Pacific,online,24,545.14,11775.02,10,2119.5
TXN1003916,2025-05-25,Gizmo-3000,Middle-East,retail,954,510.11,462312.69,5,83216.28
TXN1003917,2025-06-26,Contraption-A,Africa,wholesale,571,170.15,82582.3,15,14864.81
TXN1003918,2025-07-27,Device-Z,North-America,partner,91,910.06,78674.69,5,14161.44
TXN1003919,2025-08-28,Module-7,South-America,direct,599,118.53,67449.5,5,12140.91
TXN1003920,2025-09-01,Widget-Alpha,Europe,online,273,31.09,6790.06,20,1222.21
TXN1003921,2025-10-02,Widget-Beta,Asia-Pacific,retail,340,487.86,149285.16,10,26871.33
TXN1003922,2025-11-03,Gadget-X1,Middle-East,wholesale,813,300.8,232322.88,5,41818.12
TXN1003923,2025-12-04,Gadget-X2,Africa,partner,66,575.27,36069.43,5,6492.5
TXN1003924,2025-01-05,Doohickey-Pro,North-America,direct,776,85.67,66479.92,0,11966.39
TXN1003925,2025-02-06,Thingamajig,South-America,online,848,270.06,171758.16,25,30916.47
TXN1003926,2025-03-07,Gizmo-3000,Europe,retail,861,820.08,670784.44,5,120741.2
TXN1003927,2025-04-08,Contraption-A,Asia-Pacific,wholesale,399,534.33,181218.02,15,32619.24
TXN1003928,2025-05-09,Device-Z,Middle-East,partner,395,104.72,39296.18,5,7073.31
TXN1003929,2025-06-10,Module-7,Africa,direct,763,976.6,670631.22,10,120713.62
TXN1003930,2025-07-11,Widget-Alpha,North-America,online,56,695.8,33120.08,15,5961.61
TXN1003931,2025-08-12,Widget-Beta,South-America,retail,83,814.43,64217.81,5,11559.21
TXN1003932,2025-09-13,Gadget-X1,Europe,wholesale,544,233.85,108132.24,15,19463.8
TXN1003933,2025-10-14,Gadget-X2,Asia-Pacific,partner,927,819.92,570049.38,25,102608.89
TXN1003934,2025-11-15,Doohickey-Pro,Middle-East,direct,448,254.02,102420.86,10,18435.75
TXN1003935,2025-12-16,Thingamajig,Africa,online,659,748.8,419440.32,15,75499.26
TXN1003936,2025-01-17,Gizmo-3000,North-America,retail,97,82.54,7606.06,5,1369.09
TXN1003937,2025-02-18,Contraption-A,South-America,wholesale,540,386.58,156564.9,25,28181.68
TXN1003938,2025-03-19,Device-Z,Europe,partner,17,574.08,7319.52,25,1317.51
TXN1003939,2025-04-20,Module-7,Asia-Pacific,direct,367,242.55,66761.89,25,12017.14
TXN1003940,2025-05-21,Widget-Alpha,Middle-East,online,163,164.87,20155.36,25,3627.96
TXN1003941,2025-06-22,Widget-Beta,Africa,retail,59,83.71,3704.17,25,666.75
TXN1003942,2025-07-23,Gadget-X1,North-America,wholesale,894,624.7,530557.71,5,95500.39
TXN1003943,2025-08-24,Gadget-X2,South-America,partner,133,856.29,96803.58,15,17424.64
TXN1003944,2025-09-25,Doohickey-Pro,Europe,direct,572,747.78,342184.13,20,61593.14
TXN1003945,2025-10-26,Thingamajig,Asia-Pacific,online,558,826.64,369012.1,20,66422.18
TXN1003946,2025-11-27,Gizmo-3000,Middle-East,retail,767,113.91,69895.18,20,12581.13
TXN1003947,2025-12-28,Contraption-A,Africa,wholesale,830,62.89,52198.7,0,9395.77
TXN1003948,2025-01-01,Device-Z,North-America,partner,911,723.0,559855.05,15,100773.91
TXN1003949,2025-02-02,Module-7,South-America,direct,65,860.46,50336.91,10,9060.64
TXN1003950,2025-03-03,Widget-Alpha,Europe,online,712,304.25,194963.4,10,35093.41
TXN1003951,2025-04-04,Widget-Beta,Asia-Pacific,retail,715,978.75,524854.69,25,94473.84
TXN1003952,2025-05-05,Gadget-X1,Middle-East,wholesale,789,57.64,36382.37,20,6548.83
TXN1003953,2025-06-06,Gadget-X2,Africa,partner,928,625.04,464029.7,20,83525.35
TXN1003954,2025-07-07,Doohickey-Pro,North-America,direct,488,649.72,301210.19,5,54217.83
TXN1003955,2025-08-08,Thingamajig,South-America,online,801,538.32,366515.17,15,65972.73
TXN1003956,2025-09-09,Gizmo-3000,Europe,retail,478,696.37,266291.89,20,47932.54
TXN1003957,2025-10-10,Contraption-A,Asia-Pacific,wholesale,865,976.96,845070.4,0,152112.67
TXN1003958,2025-11-11,Device-Z,Middle-East,partner,942,278.8,223235.16,15,40182.33
TXN1003959,2025-12-12,Module-7,Africa,direct,516,457.56,200685.82,15,36123.45
TXN1003960,2025-01-13,Widget-Alpha,North-America,online,525,854.81,448775.25,0,80779.54
TXN1003961,2025-02-14,Widget-Beta,South-America,retail,669,691.08,346749.39,25,62414.89
TXN1003962,2025-03-15,Gadget-X1,Europe,wholesale,771,914.66,528902.15,25,95202.39
TXN1003963,2025-04-16,Gadget-X2,Asia-Pacific,partner,497,961.23,429958.18,10,77392.47
TXN1003964,2025-05-17,Doohickey-Pro,Middle-East,direct,185,137.21,24114.66,5,4340.64
TXN1003965,2025-06-18,Thingamajig,Africa,online,182,123.05,19035.83,15,3426.45
TXN1003966,2025-07-19,Gizmo-3000,North-America,retail,80,198.16,15060.16,5,2710.83
TXN1003967,2025-08-20,Contraption-A,South-America,wholesale,339,726.34,184671.95,25,33240.95
TXN1003968,2025-09-21,Device-Z,Europe,partner,720,971.66,664615.44,5,119630.78
TXN1003969,2025-10-22,Module-7,Asia-Pacific,direct,739,825.41,609977.99,0,109796.04
TXN1003970,2025-11-23,Widget-Alpha,Middle-East,online,654,690.17,451371.18,0,81246.81
TXN1003971,2025-12-24,Widget-Beta,Africa,retail,582,861.08,451033.7,10,81186.07
TXN1003972,2025-01-25,Gadget-X1,North-America,wholesale,589,229.51,114904.18,15,20682.75
TXN1003973,2025-02-26,Gadget-X2,South-America,partner,736,417.52,307294.72,0,55313.05
TXN1003974,2025-03-27,Doohickey-Pro,Europe,direct,730,520.79,285132.52,25,51323.85
TXN1003975,2025-04-28,Thingamajig,Asia-Pacific,online,901,344.34,294737.82,5,53052.81
TXN1003976,2025-05-01,Gizmo-3000,Middle-East,retail,516,433.56,223716.96,0,40269.05
TXN1003977,2025-06-02,Contraption-A,Africa,wholesale,515,699.49,270178.01,25,48632.04
TXN1003978,2025-07-03,Device-Z,North-America,partner,876,422.49,333091.12,10,59956.4
TXN1003979,2025-08-04,Module-7,South-America,direct,623,350.23,218193.29,0,39274.79
TXN1003980,2025-09-05,Widget-Alpha,Europe,online,727,700.53,458356.78,10,82504.22
TXN1003981,2025-10-06,Widget-Beta,Asia-Pacific,retail,281,90.05,18978.04,25,3416.05
TXN1003982,2025-11-07,Gadget-X1,Middle-East,wholesale,925,440.81,366974.33,10,66055.38
TXN1003983,2025-12-08,Gadget-X2,Africa,partner,954,649.4,495622.08,20,89211.97
TXN1003984,2025-01-09,Doohickey-Pro,North-America,direct,8,736.73,4420.38,25,795.67
TXN1003985,2025-02-10,Thingamajig,South-America,online,243,649.26,134104.65,15,24138.84
TXN1003986,2025-03-11,Gizmo-3000,Europe,retail,529,207.99,99024.04,10,17824.33
TXN1003987,2025-04-12,Contraption-A,Asia-Pacific,wholesale,829,817.75,610123.28,10,109822.19
TXN1003988,2025-05-13,Device-Z,Middle-East,partner,5,433.51,1734.04,20,312.13
TXN1003989,2025-06-14,Module-7,Africa,direct,882,290.21,243166.96,5,43770.05
TXN1003990,2025-07-15,Widget-Alpha,North-America,online,350,315.07,93733.32,15,16872.0
TXN1003991,2025-08-16,Widget-Beta,South-America,retail,627,825.19,388045.6,25,69848.21
TXN1003992,2025-09-17,Gadget-X1,Europe,wholesale,503,968.97,438652.72,10,78957.49
TXN1003993,2025-10-18,Gadget-X2,Asia-Pacific,partner,441,103.16,36394.85,20,6551.07
TXN1003994,2025-11-19,Doohickey-Pro,Middle-East,direct,170,880.15,112219.12,25,20199.44
TXN1003995,2025-12-20,Thingamajig,Africa,online,962,236.7,204934.86,10,36888.27
TXN1003996,2025-01-21,Gizmo-3000,North-America,retail,886,685.18,485655.58,20,87418.0
TXN1003997,2025-02-22,Contraption-A,South-America,wholesale,954,26.39,25176.06,0,4531.69
TXN1003998,2025-03-23,Device-Z,Europe,partner,318,690.06,197495.17,10,35549.13
TXN1003999,2025-04-24,Module-7,Asia-Pacific,direct,272,740.67,201462.24,0,36263.2
TXN1004000,2025-05-25,Widget-Alpha,Middle-East,online,25,561.36,13332.3,5,2399.81
TXN1004001,2025-06-26,Widget-Beta,Africa,retail,741,186.88,110782.46,20,19940.84
TXN1004002,2025-07-27,Gadget-X1,North-America,wholesale,536,797.36,341907.97,20,61543.43
TXN1004003,2025-08-28,Gadget-X2,South-America,partner,673,935.93,629880.89,0,113378.56
TXN1004004,2025-09-01,Doohickey-Pro,Europe,direct,753,644.78,364139.51,25,65545.11
TXN1004005,2025-10-02,Thingamajig,Asia-Pacific,online,379,877.09,282554.54,15,50859.82
TXN1004006,2025-11-03,Gizmo-3000,Middle-East,retail,678,31.15,17951.74,15,3231.31
TXN1004007,2025-12-04,Contraption-A,Africa,wholesale,955,370.8,336408.3,5,60553.49
TXN1004008,2025-01-05,Device-Z,North-America,partner,564,243.34,102932.82,25,18527.91
TXN1004009,2025-02-06,Module-7,South-America,direct,970,405.23,393073.1,0,70753.16
TXN1004010,2025-03-07,Widget-Alpha,Europe,online,697,749.4,470098.62,10,84617.75
TXN1004011,2025-04-08,Widget-Beta,Asia-Pacific,retail,317,172.13,46380.43,15,8348.48
TXN1004012,2025-05-09,Gadget-X1,Middle-East,wholesale,492,456.72,224706.24,0,40447.12
TXN1004013,2025-06-10,Gadget-X2,Africa,partner,527,664.15,350007.05,0,63001.27
TXN1004014,2025-07-11,Doohickey-Pro,North-America,direct,388,387.33,127741.43,15,22993.46
TXN1004015,2025-08-12,Thingamajig,South-America,online,214,212.26,36338.91,20,6541.0
TXN1004016,2025-09-13,Gizmo-3000,Europe,retail,849,315.86,201123.86,25,36202.29
TXN1004017,2025-10-14,Contraption-A,Asia-Pacific,wholesale,491,303.51,111767.56,25,20118.16
TXN1004018,2025-11-15,Device-Z,Middle-East,partner,442,961.05,339827.28,20,61168.91
TXN1004019,2025-12-16,Module-7,Africa,direct,634,449.25,213618.38,25,38451.31
TXN1004020,2025-01-17,Widget-Alpha,North-America,online,26,938.15,21952.71,10,3951.49
TXN1004021,2025-02-18,Widget-Beta,South-America,retail,405,547.76,210750.66,5,37935.12
TXN1004022,2025-03-19,Gadget-X1,Europe,wholesale,991,222.55,165410.29,25,29773.85
TXN1004023,2025-04-20,Gadget-X2,Asia-Pacific,partner,276,692.88,191234.88,0,34422.28
TXN1004024,2025-05-21,Doohickey-Pro,Middle-East,direct,490,546.36,200787.3,25,36141.71
TXN1004025,2025-06-22,Thingamajig,Africa,online,123,561.76,69096.48,0,12437.37
TXN1004026,2025-07-23,Gizmo-3000,North-America,retail,920,510.98,446596.52,5,80387.37
TXN1004027,2025-08-24,Contraption-A,South-America,wholesale,358,616.13,209545.81,5,37718.25
TXN1004028,2025-09-25,Device-Z,Europe,partner,112,673.23,67861.58,10,12215.08
TXN1004029,2025-10-26,Module-7,Asia-Pacific,direct,807,702.87,567216.09,0,102098.9
TXN1004030,2025-11-27,Widget-Alpha,Middle-East,online,430,461.8,178716.6,10,32168.99
TXN1004031,2025-12-28,Widget-Beta,Africa,retail,893,126.63,107426.56,5,19336.78
TXN1004032,2025-01-01,Gadget-X1,North-America,wholesale,936,51.54,48241.44,0,8683.46
TXN1004033,2025-02-02,Gadget-X2,South-America,partner,993,367.36,328309.63,10,59095.73
TXN1004034,2025-03-03,Doohickey-Pro,Europe,direct,609,748.19,341735.78,25,61512.44
TXN1004035,2025-04-04,Thingamajig,Asia-Pacific,online,981,850.98,626108.54,25,112699.54
TXN1004036,2025-05-05,Gizmo-3000,Middle-East,retail,207,533.39,82808.8,25,14905.58
TXN1004037,2025-06-06,Contraption-A,Africa,wholesale,744,531.89,375939.85,5,67669.17
TXN1004038,2025-07-07,Device-Z,North-America,partner,724,731.07,476365.21,10,85745.74
TXN1004039,2025-08-08,Module-7,South-America,direct,319,927.16,266187.64,10,47913.78
TXN1004040,2025-09-09,Widget-Alpha,Europe,online,344,7.89,2171.33,20,390.84
TXN1004041,2025-10-10,Widget-Beta,Asia-Pacific,retail,577,907.71,445186.37,15,80133.55
TXN1004042,2025-11-11,Gadget-X1,Middle-East,wholesale,47,931.66,35030.42,20,6305.48
TXN1004043,2025-12-12,Gadget-X2,Africa,partner,354,595.99,189882.41,10,34178.83
TXN1004044,2025-01-13,Doohickey-Pro,North-America,direct,887,335.65,267949.4,10,48230.89
TXN1004045,2025-02-14,Thingamajig,South-America,online,464,586.99,217890.69,20,39220.32
TXN1004046,2025-03-15,Gizmo-3000,Europe,retail,45,990.07,37870.18,15,6816.63
TXN1004047,2025-04-16,Contraption-A,Asia-Pacific,wholesale,353,667.88,188609.31,20,33949.68
TXN1004048,2025-05-17,Device-Z,Middle-East,partner,606,383.7,220896.09,5,39761.3
TXN1004049,2025-06-18,Module-7,Africa,direct,362,520.09,169445.32,10,30500.16
TXN1004050,2025-07-19,Widget-Alpha,North-America,online,869,197.53,137322.86,20,24718.11
TXN1004051,2025-08-20,Widget-Beta,South-America,retail,345,442.77,122204.52,20,21996.81
TXN1004052,2025-09-21,Gadget-X1,Europe,wholesale,707,897.06,507377.14,20,91327.89
TXN1004053,2025-10-22,Gadget-X2,Asia-Pacific,partner,8,606.41,4123.59,15,742.25
TXN1004054,2025-11-23,Doohickey-Pro,Middle-East,direct,126,634.73,71978.38,10,12956.11
TXN1004055,2025-12-24,Thingamajig,Africa,online,103,411.6,42394.8,0,7631.06
TXN1004056,2025-01-25,Gizmo-3000,North-America,retail,570,838.29,406151.51,15,73107.27
TXN1004057,2025-02-26,Contraption-A,South-America,wholesale,353,628.27,166334.48,25,29940.21
TXN1004058,2025-03-27,Device-Z,Europe,partner,579,651.76,377369.04,0,67926.43
TXN1004059,2025-04-28,Module-7,Asia-Pacific,direct,577,573.34,297735.46,10,53592.38
TXN1004060,2025-05-01,Widget-Alpha,Middle-East,online,288,148.3,32032.8,25,5765.9
TXN1004061,2025-06-02,Widget-Beta,Africa,retail,999,385.68,308235.46,20,55482.38
TXN1004062,2025-07-03,Gadget-X1,North-America,wholesale,245,697.15,136641.4,20,24595.45
TXN1004063,2025-08-04,Gadget-X2,South-America,partner,448,821.87,276148.32,25,49706.7
TXN1004064,2025-09-05,Doohickey-Pro,Europe,direct,585,755.46,331458.08,25,59662.45
TXN1004065,2025-10-06,Thingamajig,Asia-Pacific,online,828,367.16,228006.36,25,41041.14
TXN1004066,2025-11-07,Gizmo-3000,Middle-East,retail,276,581.68,120407.76,25,21673.4
TXN1004067,2025-12-08,Contraption-A,Africa,wholesale,387,853.06,280614.09,15,50510.54
TXN1004068,2025-01-09,Device-Z,North-America,partner,760,224.97,128232.9,25,23081.92
TXN1004069,2025-02-10,Module-7,South-America,direct,851,322.73,260911.07,5,46963.99
TXN1004070,2025-03-11,Widget-Alpha,Europe,online,964,484.64,397114.02,15,71480.52
TXN1004071,2025-04-12,Widget-Beta,Asia-Pacific,retail,802,704.07,508197.73,10,91475.59
TXN1004072,2025-05-13,Gadget-X1,Middle-East,wholesale,876,847.72,742602.72,0,133668.49
TXN1004073,2025-06-14,Gadget-X2,Africa,partner,241,689.78,141301.43,15,25434.26
TXN1004074,2025-07-15,Doohickey-Pro,North-America,direct,758,588.95,379460.49,15,68302.89
TXN1004075,2025-08-16,Thingamajig,South-America,online,62,372.02,18452.19,20,3321.39
TXN1004076,2025-09-17,Gizmo-3000,Europe,retail,658,439.02,245543.89,15,44197.9
TXN1004077,2025-10-18,Contraption-A,Asia-Pacific,wholesale,646,854.6,552071.6,0,99372.89
TXN1004078,2025-11-19,Device-Z,Middle-East,partner,162,354.83,45985.97,20,8277.47
TXN1004079,2025-12-20,Module-7,Africa,direct,798,442.2,299944.26,15,53989.97
TXN1004080,2025-01-21,Widget-Alpha,North-America,online,835,688.27,459764.36,20,82757.58
TXN1004081,2025-02-22,Widget-Beta,South-America,retail,785,442.58,330054.03,5,59409.73
TXN1004082,2025-03-23,Gadget-X1,Europe,wholesale,750,304.73,194265.38,15,34967.77
TXN1004083,2025-04-24,Gadget-X2,Asia-Pacific,partner,799,676.08,486169.13,10,87510.44
TXN1004084,2025-05-25,Doohickey-Pro,Middle-East,direct,658,10.04,5615.37,15,1010.77
TXN1004085,2025-06-26,Thingamajig,Africa,online,196,953.13,177472.81,5,31945.11
TXN1004086,2025-07-27,Gizmo-3000,North-America,retail,718,95.24,54705.86,20,9847.05
TXN1004087,2025-08-28,Contraption-A,South-America,wholesale,515,823.53,424117.95,0,76341.23
TXN1004088,2025-09-01,Device-Z,Europe,partner,187,64.02,11971.74,0,2154.91
TXN1004089,2025-10-02,Module-7,Asia-Pacific,direct,722,464.62,268364.51,20,48305.61
TXN1004090,2025-11-03,Widget-Alpha,Middle-East,online,637,859.16,410463.69,25,73883.46
TXN1004091,2025-12-04,Widget-Beta,Africa,retail,958,514.45,418916.64,15,75405.0
TXN1004092,2025-01-05,Gadget-X1,North-America,wholesale,788,580.74,388979.65,15,70016.34
TXN1004093,2025-02-06,Gadget-X2,South-America,partner,201,985.47,198079.47,0,35654.3
TXN1004094,2025-03-07,Doohickey-Pro,Europe,direct,419,560.0,222908.0,5,40123.44
TXN1004095,2025-04-08,Thingamajig,Asia-Pacific,online,583,446.91,195411.4,25,35174.05
TXN1004096,2025-05-09,Gizmo-3000,Middle-East,retail,917,827.41,644924.72,15,116086.45
TXN1004097,2025-06-10,Contraption-A,Africa,wholesale,516,115.26,50553.04,15,9099.55
TXN1004098,2025-07-11,Device-Z,North-America,partner,363,270.98,88529.17,10,15935.25
TXN1004099,2025-08-12,Module-7,South-America,direct,542,34.13,14798.77,20,2663.78
TXN1004100,2025-09-13,Widget-Alpha,Europe,online,115,704.29,80993.35,0,14578.8
TXN1004101,2025-10-14,Widget-Beta,Asia-Pacific,retail,299,302.99,72475.21,20,13045.54
TXN1004102,2025-11-15,Gadget-X1,Middle-East,wholesale,890,432.72,308096.64,20,55457.4
TXN1004103,2025-12-16,Gadget-X2,Africa,partner,144,888.17,115106.83,10,20719.23
TXN1004104,2025-01-17,Doohickey-Pro,North-America,direct,42,471.58,16835.41,15,3030.37
TXN1004105,2025-02-18,Thingamajig,South-America,online,143,43.52,5912.19,5,1064.19
TXN1004106,2025-03-19,Gizmo-3000,Europe,retail,351,796.93,279722.43,0,50350.04
TXN1004107,2025-04-20,Contraption-A,Asia-Pacific,wholesale,602,803.23,386835.57,20,69630.4
TXN1004108,2025-05-21,Device-Z,Middle-East,partner,958,408.03,312714.19,20,56288.55
TXN1004109,2025-06-22,Module-7,Africa,direct,315,706.74,166967.33,25,30054.12
TXN1004110,2025-07-23,Widget-Alpha,North-America,online,385,135.2,49449.4,5,8900.89
TXN1004111,2025-08-24,Widget-Beta,South-America,retail,488,245.72,89933.52,25,16188.03
TXN1004112,2025-09-25,Gadget-X1,Europe,wholesale,975,364.23,337368.04,5,60726.25
TXN1004113,2025-10-26,Gadget-X2,Asia-Pacific,partner,344,710.56,244432.64,0,43997.88
TXN1004114,2025-11-27,Doohickey-Pro,Middle-East,direct,548,355.74,185198.24,5,33335.68
TXN1004115,2025-12-28,Thingamajig,Africa,online,146,756.14,82797.33,25,14903.52
TXN1004116,2025-01-01,Gizmo-3000,North-America,retail,394,956.92,320472.51,15,57685.05
TXN1004117,2025-02-02,Contraption-A,South-America,wholesale,661,728.79,481730.19,0,86711.43
TXN1004118,2025-03-03,Device-Z,Europe,partner,593,279.09,132400.3,20,23832.05
TXN1004119,2025-04-04,Module-7,Asia-Pacific,direct,196,43.07,7175.46,15,1291.58
TXN1004120,2025-05-05,Widget-Alpha,Middle-East,online,635,71.56,34080.45,25,6134.48
TXN1004121,2025-06-06,Widget-Beta,Africa,retail,564,573.21,242467.83,25,43644.21
TXN1004122,2025-07-07,Gadget-X1,North-America,wholesale,619,482.55,224023.84,25,40324.29
TXN1004123,2025-08-08,Gadget-X2,South-America,partner,826,210.16,173592.16,0,31246.59
TXN1004124,2025-09-09,Doohickey-Pro,Europe,direct,411,371.51,129787.02,15,23361.66
TXN1004125,2025-10-10,Thingamajig,Asia-Pacific,online,706,443.91,266390.39,15,47950.27
TXN1004126,2025-11-11,Gizmo-3000,Middle-East,retail,735,995.41,695045.03,5,125108.11
TXN1004127,2025-12-12,Contraption-A,Africa,wholesale,969,425.67,309355.67,25,55684.02
TXN1004128,2025-01-13,Device-Z,North-America,partner,978,717.53,666657.12,5,119998.28
TXN1004129,2025-02-14,Module-7,South-America,direct,581,323.29,140873.62,25,25357.25
TXN1004130,2025-03-15,Widget-Alpha,Europe,online,769,136.08,99413.24,5,17894.38
TXN1004131,2025-04-16,Widget-Beta,Asia-Pacific,retail,332,380.05,113558.94,10,20440.61
TXN1004132,2025-05-17,Gadget-X1,Middle-East,wholesale,858,380.72,277659.1,15,49978.64
TXN1004133,2025-06-18,Gadget-X2,Africa,partner,858,258.95,188852.23,15,33993.4
TXN1004134,2025-07-19,Doohickey-Pro,North-America,direct,746,185.04,117333.86,15,21120.09
